Вассалорд;2013;326;1;6;1;DVDRip;264 МБ;Накадзава Кадзуто;Приключения
Акварион;2012;32;1;6;38;HDTVRip (720p);9.56 ГБ;Седзи Кавамори;Приключения, фантастика, меха
Истребители насекомых;2013;117;4;0;4;HDTVRip (720p);1.46 ГБ;Такаюки Хамана;Приключения, фэнтези, сёнэн
Пожиратель душ: Зеро (Га-Рей: Зеро);2008;331;12;4;48;BDRip (720p);7.46 ГБ;Эй Аоки;Приключения, мистика, триллер, драма
Волчица и пряности;2008;381;1;5;13;BDRip (720p);7.71 ГБ;Такэо Такахаси;Приключения, фэнтези, романтика, драма
Иксион Сага: Пространственный переход;2012;295;25;4;25;HDTVRip (720p);9.28 ГБ;Синдзи Такамацу;Приключения, комедия, фэнтези
Мобильный воин ГАНДАМ Единорог;2010;50;6;14;13;BDRip (720p);8.41 ГБ;Кузухиро Фурухаши;Приключения, фантастика, меха
Ван-Пис: Фильм одиннадцатый;2012;151;1;2;1;HDTVRip (720p);2.53 ГБ;Тацуя Нагаминэ;Приключения
Учительница научит тебя всему всему;2012;356;1;11;5;Blu-Ray Remux;7.62 ГБ;Канадзава Хиромицу;Комедия, этти
Невероятные приключения ДжоДжо;2012;37;1;0;26;HDTVRip;6.96 ГБ;Кэнъити Судзуки;Мультсериал, приключения
Сасами-сан не старается;2013;142;12;1;12;HDTVRip (720p);4.01 ГБ;Акиюки Симбо;Комедия
Хеллсинг OVA;2006;646;1;16;20;BDRip (720p);15.38 ГБ;Томокадзу Токоро;Приключения, мистика, драма
Юная революционерка Утэна: Конец Света юности;1999;23;1;1;1;BDRip (720p);5.65 ГБ;Кунихико Икухара;Драма, мистика, сёдзё-ай
Кошечка из Сакурасо;2012;49;24;0;24;HDTVRip (720p);6.99 ГБ;Ацуко Исидзука;Комедия, драма, романтика
Ю-Ги-О! Дуэльные Монстры;2000;416;1;6;448;DVDRip;75.28 ГБ;Кунихиса Сугисима;Приключения, фэнтези, комедия
Вперед! Няруко-сан;2012;86;1;35;12;BDRip;5.8 ГБ;Нагасава Цуёси;Аниме, комедия, мелодрама, приключения
Евангелион по-новому 3.33: Ты (Не) Исправишь;2012;311;1;32;2;BDRip (1080p);4.34 ГБ;Хидеаки Анно;Драма, фантастика, меха
Ван-Пис: Фильм одиннадцатый;2012;84;1;2;2;HDTVRip (720p);2.51 ГБ;Тацуя Нагаминэ;Приключения
Ван-Пис: Фильм одиннадцатый;2012;102;1;1;1;HDTVRip (720p);2.53 ГБ;Тацуя Нагаминэ;Приключения
Стопроцентная клубничка;2005;76;13;0;26;BDRip;4.05 ГБ;Сэкита Осаму;Комедия, романтика, этти
Живая Любовь! Проект Школьный Идол;2013;39;13;5;26;HDTVRip (720p);4.23 ГБ;Такахико Кегоку;Музыкальный, школа
Ван-Пис: Фильм одиннадцатый;2012;59;1;5;1;HDTVRip (720p);2.48 ГБ;Тацуя Нагаминэ;Приключения
Поверженные королевы OVA;2013;72;1;9;1;BDRip (1080p);987 МБ;Итагаки Син;Боевые искусства, фэнтези, этти
Танкистки;2012;469;1;22;12;HDTVRip (720p);4.01 ГБ;Цутому Мидзусима;Приключения
Истинно геройский файт;2013;110;1;17;13;HDTVRip (720p);809 МБ;Ямамото Ютака;Пародия, фэнтези
Код: Разрушитель;2012;264;13;1;13;HDTVRip (720p);7.06 ГБ;Ясухиро Ириэ;Приключения, мистика, драма
Ван-Пис Эпизод Луффи: Приключения на Ладоневом острове;2012;29;1;1;1;BDRip (720p);3.48 ГБ;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
Ван-Пис Эпизод Луффи: Приключения на Ладоневом острове;2012;52;1;1;1;BDRip (720p);3.53 ГБ;Коносукэ Уда;Приключения, комедия, фэнтези, сёнэн
Клуб добрых дел;2013;61;1;2;12;HDTVRip (720p);3.12 ГБ;Есиюки Фудзивара;Комедия, повседневность
Ван-Пис: Фильм одиннадцатый;2012;319;1;5;1;HDTVRip (720p);2.48 ГБ;Тацуя Нагаминэ;Приключения
Благородный звездный отряд;2013;126;1;1;2;HDTVRip (720p);840 МБ;Кэйтаро Мотонага;Приключения, фантастика, меха
Вторжение Гигантов (Атака Титанов);2013;124;2;9;7;HDTVRip;1.39 ГБ;Тэцуро Араки;Приключения
Асура;2012;2082;1;19;1;HDRip;1.36 ГБ;Кэйити Сато;Драма, история
Сасами-сан не старается;2013;128;12;5;12;HDTVRip (720p);4.54 ГБ;Акиюки Симбо;Комедия
Детектив Кутикул Инаба;2013;210;12;3;12;HDTVRip (720p);4.22ГБ;Сусуму Мицунака;Комедия, детектив
Стрелок с Чёрной скалы;2010;9;1;11;1;BDRip (1080p);3.82 ГБ;Синобу Есиока;Повседневность, драма, мистика
Великие помыслы Оды Нобуны (Амбиции Оды Нобуны);2012;127;1;2;24;BDRip (720p);7.34 ГБ;Юдзи Кумадзава;Приключения, комедия, романтика
Академия ведьмочек;2013;148;1;13;1;HDRip;304 МБ;Е Есинари;Приключения, фэнтези, комедия
Космические братья;2012;94;51;1;102;HDTVRip (720p);14.99 ГБ;Аюму Ватанабэ;Комедия, драма, фантастика
Момомо Сумомомо: Сильнейшая невеста в мире;2006;147;1;1;48;HDTVRip (720p);11.36 ГБ;Нобуаки Наканиси;Комедия, романтика
Асура;2012;460;1;4;1;BDRip (1080p);2.81 ГБ;Кэйити Сато;Драма, история
Маленькие проказники;2012;143;26;2;35;HDTVRip (720p);7.2 ГБ;Есики Ямакава;Комедия, драма, романтика
Маленькие проказники;2012;250;26;4;26;HDTVRip (720p);8.17 ГБ;Есики Ямакава;Комедия, драма, романтика
Карнавал;2013;28;2;2;2;HDTVRip (720p);736 МБ;Эйдзи Суганума;Приключения
Инициал D Пятая Стадия;2013;100;6;9;6;HDTVRip (720p);3.07 ГБ;Мицуо Хасимото;Спорт
Великие помыслы Оды Нобуны (Амбиции Оды Нобуны);2012;287;1;5;12;BDRip (720p);7.34 ГБ;Юдзи Кумадзава;Приключения, комедия, романтика
Маленькие охотники;2012;41;26;3;52;SATRip;7.31 ГБ;Есики Ямакава;Комедия, драма, романтика, школа
Космический крейсер Ямато: Воскрешение;2009;83;1;2;2;BDRip (1080p);5.31 ГБ;Есинобу Нисидзаки;Приключения, фантастика
Меж двух огней: Девушки и подруги детства;2013;276;13;1;13;HDTVRip (720p);4.03 ГБ;Канта Камэй;Комедия
Космический крейсер Ямато;1979;32;1;29;2;DVDRip;1.08 ГБ;Тосио Масуда;Приключения, фантастика, драма, аниме
Режущий грань добра и зла;2013;46;1;0;1;HDTVRip (720p);306 МБ;Юдзи Ямагути;Приключения, романтика, мистика
Пляжные приключения Муроми;2013;28;1;0;1;HDTVRip (720p);187 МБ;Тацуя Есихара;Комедия
Бакуман;2011;160;1;11;150;HDTVRip (720p);21.99 ГБ;Касай Кэнъити;Мультсериал, комедия, повседневность
Цветы зла;2013;27;1;4;1;HDTVRip (720p);239 МБ;Хироси Нагахама;Драма
Хаккенден: Легенда о Восьми Псах Востока;2013;474;1;6;13;HDTVRip (720p);4.79 ГБ;Осаму Ямасаки;Приключения, мистика, сёнэн
Повелитель Тьмы на подработке!;2013;46;1;2;1;HDTVRip (720p);299 МБ;Наото Хосода;Комедия
Явись, Азазель;2013;28;1;0;1;HDTVRip (720p);200 МБ;Мидзусима Цутому;Комедия, мистика
Бакуман;2012;167;25;1;50;HDTVRip;7.92 ГБ;Кэнъити Касай;Мультсериал, комедия, повседневность
Члены Школьного совета OAD;2011;65;1;0;4;HDDVDRip (720p);1.83 ГБ;Хиромицу Канадзава;Комедия, школа, пародия
Меж двух огней - Девушка и подруга детства;2013;175;13;2;13;HDTVRip (720p);4.05 ГБ;Камэй Канта;Комедия
Герой и князь тьмы;2013;730;13;9;13;HDTVRip (720p);4.61 ГБ;Такэо Такахаси;Комедия, фэнтези, романтика
Космический крейсер Ямато: Воскрешение;2009;493;1;12;1;BDRip;1.78 ГБ;Есинобу Нисидзаки;Приключения, фантастика
Маги: Лабиринт Магии;2012;313;25;23;25;HDTVRip (720p);9.46 ГБ;Кодзи Масунари;Приключения, комедия, фэнтези, сёнэн
Подозрительная Церера;2000;11;2;1;2;HDDVDRip (720p);1.23 ГБ;Хадзимэ Камэгаки;Романтика, приключения, фэнтези, сёдзё
Треш! Угар! и Содомия!;2013;145;1;4;13;HDTVRip (720p);2.14 ГБ;Ицуки Имадзаки;Комедия
Старик Зет;1991;48;1;0;1;BDRip (720p);6.56 ГБ;Хироюки Китакубо;Комедия, фантастика, меха
У меня мало друзей;2013;70;12;4;12;HDTVRip (720p);3.72 ГБ;Тору Китахата;Комедия, этти
Огни ночного рейда;2010;93;18;2;36;BDRip (720р);10.95 ГБ;Ацуси Мацумото;Приключения, история, мистика
Стич!;2008;111;22;17;22;SATRip;5.27 ГБ;Хата Масами;Фантастика, комедия, приключения, семейный
Наруто Ураганные хроники;2012;119;7;2;7;HDTVRip (720p);2.27 ГБ;Хаято Датэ;Приключения, сёнэн
Рынок Тамако;2013;63;12;1;12;HDTVRip (720p);3.82 ГБ;Наоко Ямада;Комедия, повседневность
Маги: Лабиринт Магии;2012;151;25;1;25;HDTVRip (720p);9.38 ГБ;Кодзи Масунари;Приключения, комедия, фэнтези, сёнэн
